"Anteil von Wissenschaftlern und Ingenieuren an der Gesamtarbeitskraft nach
Geschlecht, 2013","Anteil von Forschenden und diplomierten technischen Fachkräften an der Gesamtarbeitskraft nach Geschlecht, 2013",0
Anteilseigner,anteilsinhabende Person,0
Antisemit,antisemitisch eingestellte Person,0
Antragsteller,Antrag gestellt von,0
Antragsteller,beantragende Person/Einrichtung,0
Antragsteller,"die Person, die einen Antrag stellt",0
Antragsteller,die antragstellende Person,0
Antragsteller werden in Kürze benachrichtigt.,Sie werden kurz nach Antragstellung benachrichtigt.,0
Anwalt,Mitglied der Anwaltschaft,0
Anwalt,"Rechtsbeistand (nicht empfohlen) [themify_icon icon=""fas fa-info-circle"" icon_color=""#9ec1a3""]im streng juristischen Sinne hat ein Rechtsbeistand andere Befugnisse und Vertretungsrechte als ein*e Rechtsanwält*in",0
Anwalt,Rechtsvertretung,0
Anwalt,es existiert zudem die Bezeichnung Rechtsbeiständin,0
Anwalt,gesetzliche Vertretung in Rechtsangelegenheiten,0
Anwaltskosten,Kosten für die Rechtsvertretung,0
Anwender,Anwendung,0
Anwender,"Personen, dieanwenden",0
Anwender,anwendende Person,0
Anwender,nutzende Person,0
Anwender,senden Sie Ihren Vorschlag über das Kontaktformular (klick),0
Anwender,weitere Alternativen gesucht,0
Anwenderfreundlichkeit,Verwendungsfreundlichkeit,0
Anwohner,Nachbarschaft,0
Anwohner,"alle, die in dieser Straße wohnen",0
Anwohner,anwohnende Person,0
Anwärter,Person im Vorbereitungsdienst,0
Apotheker,(approbierte) Arzneikundige,0
Apotheker,approbierte pharmazeutische Fachkräfte,0
Arbeiter,Arbeitskraft,0
Arbeiter,Arbeitskräfte,0
Arbeiter,Belegschaft,0
Arbeiter,Beschäftigte,0
Arbeiter,Erwerbstätige,0
Arbeiterklasse,arbeitende Klasse,0
Arbeitgeber,Arbeitsstelle,0
Arbeitgeber,Betriebe,0
Arbeitgeber,Führungskraft,0
Arbeitgeber,"Person, die Arbeitsplätze zur Verfügung stellt",0
Arbeitgeber,Unternehmen,0
Arbeitgeber,"[im Arbeitsvertrag konkret:] Firma, Unternehmen, Gesellschaft, Genossenschaft, Einrichtung, Institution, Amt, Behörde",0
Arbeitgeber,arbeitgebende Person,0
Arbeitgeber,arbeitgebendes Unternehmen,0
Arbeitgeberattraktivität,Arbeitsplatzattraktivität,0
Arbeitgebermarke,Employer Branding,0
Arbeitgebermarke,Unternehmensmarke,0
Arbeitgebermarketing,Marketing für Arbeitgebende,0
Arbeitgebervorteile,Firmenvorteile,0
Arbeitgebervorteile,Unternehmensvorteile,0
Arbeitnehmer,Arbeitskräfte,0
Arbeitnehmer,Belegschaft,0
Arbeitnehmer,Beschäftigte,0
Arbeitnehmer,Personal,0
Arbeitnehmer,angestellte Person,0
Arbeitnehmer,beschäftigte Person,0
Arbeitnehmervertreter,Arbeitnehmendenvertretung,0
Arbeitnehmervertreter,Beschäftigtenvertretung,0
Arbeitnehmervertreter,Betriebsrat,0
Arbeitnehmervertreter,Personalrat,0
Arbeitsdirektor,Arbeitsdirektion,0
Arbeitskollegen,Teammitglieder,0
Architekt,Architekturschaffende Person,0
Architekt,Baukunstgestaltende Person,0
Architekten,architekturschaffende Person,0
Archivar,Fachkraft für Archivwesen,0
Archivare,archivierende Person,0
Archäologen,in der Archäologie tätige Person,0
Arzt,Person im ärztlichen Dienst,0
Arzt,ärztliches Fachpersonal,0
Arzt-Patienten-Kommunikation,Kommunikation zwischen behandelnder und behandelter Person,0
Arzt-Patienten-Kommunikation,behandlungsbezogene Kommunikation,0
Arzt-Patienten-Verhältnis,medizinisches Behandlungsverhältnis,0
Arzt-Patienten-Verhältnis,ärztliches Vertrauensverhältnis,0
Arztausweis,ärztlicher Ausweis,0
Arztbesuch,Besuch der ärztlichen Sprechstunde,0
Arztbesuch,ärztliche Sprechstunde,0
Arztbesuch,ärztliche Visite,0
Arztbesuch,ärztlicher Kontakt,0
Arztbrief,(ärztlicher) Befundbericht,0
Arztbrief,Entlassbericht,0
Arztbrief,Entlassungsbrief,0
Arztbrief,ärztliche Epikrise,0
Arztbrief,ärztliche Information,0
Arztbrief,ärztlicher Brief,0
Arztbrief,ärztlicher/medizinischer (Abschluss-)Bericht,0
Arztbrief,ärztliches Informationsschreiben,0
Arztgeheimnis,ärztliche Schweigepflicht,0
Arzthelferinnen,Medizinische Fachangestellte,0
Arzthelferinnen,medizinsches Fachpersonal,0
Arztkoffer /-köfferchen,Behandlungstasche,0
Arztkoffer /-köfferchen,Medizinkoffer /-köfferchen,0
Arztkosten,(ärztliche) Behandlungskosten,0
Arztkosten,Kosten für medizinische Leistungen,0
Arztpraxis,Praxis für-medizin (z.B. Praxis für Allgemeinmedizin),0
